,avgRating,Votes,approval_Index,budget,DomesticGross,WorldwideGross,runtime
242,6.4,100369.0,5.291118990299725,135000000,83028130,286896578,96.0
243,5.9,94805.0,4.8426943200272,135000000,82051601,245328374,112.0
244,5.8,45689.0,4.4468785195561065,135000000,64006466,157956462,117.0
245,6.0,118857.0,5.026819781371193,135000000,63478838,164920076,132.0
246,5.6,33133.0,4.156598400558107,135000000,37968963,69532497,102.0
247,5.6,34951.0,4.178607432214728,132900000,54858851,170024300,99.0
248,6.5,453649.0,6.097260607016752,132000000,234280354,606836535,116.0
249,6.6,93614.0,5.426752987595052,132000000,83350911,366942531,92.0
250,7.5,671218.0,7.271766046330449,130000000,424668047,864868047,146.0
251,7.9,642336.0,7.641059944376835,130000000,249757726,789592708,142.0
252,8.0,638658.0,7.736070942505505,130000000,227471070,444043396,115.0
253,7.0,408588.0,6.522541174066589,130000000,216648740,623144660,118.0
254,7.6,477592.0,7.180174063238266,130000000,215434591,631910531,92.0
255,7.3,673564.0,7.076210808130034,130000000,180202163,518858449,117.0
256,6.6,104437.0,5.479879129127653,130000000,177397510,385997896,94.0
257,6.7,89953.0,5.491308725632827,130000000,171958438,348901032,130.0
258,6.6,170864.0,5.718930045675416,130000000,149260504,554987477,90.0
259,7.3,268372.0,6.581968233245078,130000000,148415853,321887208,95.0
260,6.6,254705.0,5.912798324597289,130000000,138540870,273271982,147.0
261,6.3,92872.0,5.170401577317447,130000000,131538435,492846291,101.0
262,6.4,318288.0,5.834563842383711,130000000,118311368,290650494,100.0
263,5.8,257429.0,5.184655827352661,130000000,101200044,352831065,138.0
264,7.3,233813.0,6.507927941272383,130000000,77591831,373993951,107.0
265,4.8,203150.0,4.184392370868944,130000000,60522097,251499665,100.0
266,6.6,126046.0,5.571201654324542,130000000,49554002,215080810,165.0
267,5.6,136274.0,4.739252227958463,130000000,33618855,79076678,96.0
268,7.4,132711.0,6.290532204379425,129000000,160799505,521533238,104.0
269,6.4,62544.0,5.068400420264556,127500000,137748063,356148063,82.0
270,8.1,770942.0,7.946605288499807,127000000,226277068,614202315,137.0
271,6.2,125758.0,5.224519963997791,127000000,113746621,353756621,98.0
272,6.6,461551.0,6.20147840005485,125000000,337135885,766575131,123.0
273,6.7,255946.0,6.006779570226193,125000000,316831246,798210215,123.0
274,6.6,437963.0,6.176004963079792,125000000,217536138,767820459,149.0
275,7.3,385234.0,6.776116810160211,125000000,210031325,630163454,130.0
276,5.8,212916.0,5.103641688260301,125000000,191204754,485004754,101.0
277,7.4,460009.0,6.967329986991127,125000000,186848418,535663443,129.0
278,6.4,454270.0,6.00207260868114,125000000,186740799,555840117,124.0
279,6.3,130090.0,5.326610867802234,125000000,175003033,527909949,97.0
280,5.8,285147.0,5.228294182932139,125000000,163214888,493214888,106.0
281,6.4,84046.0,5.207542799763807,125000000,153707064,343242613,92.0
282,5.4,195799.0,4.709276934602672,125000000,136314294,376000000,139.0
283,7.0,614964.0,6.733112728405056,125000000,126477084,402448265,124.0
284,6.6,305224.0,6.000661961573161,125000000,113203870,280355920,135.0
285,3.7,256648.0,3.258894557293216,125000000,107325195,238317814,125.0
286,5.8,124778.0,4.8756106047869405,125000000,68420120,304858121,102.0
287,6.7,51055.0,5.212108031890001,125000000,62342368,107351191,100.0
288,6.2,257198.0,5.550900427885716,125000000,58877969,211856088,118.0
289,5.6,17687.0,3.897973162808445,125000000,33370166,61642798,104.0
290,6.6,126588.0,5.573285247522999,125000000,32698899,61698899,102.0
291,6.3,265976.0,5.658113124281275,123000000,260348825,345445403,104.0
292,6.5,170355.0,5.628855396360404,120000000,182618434,328711434,130.0
293,6.6,230479.0,5.8642648558977495,120000000,162192920,416168316,123.0
294,6.3,216434.0,5.562571541746251,120000000,148648820,400689914,116.0
295,5.6,268596.0,5.0188249894709225,120000000,131921738,289480691,92.0
296,7.9,636744.0,7.635977646054371,120000000,124987022,619310368,127.0
297,5.2,242264.0,4.611445318999324,120000000,115802596,229545589,110.0
298,6.1,171590.0,5.277593675991121,120000000,101028233,427947217,107.0
299,4.9,129275.0,4.111358546364033,120000000,100814328,227163273,106.0
300,6.6,452667.0,6.192040459673964,120000000,93050117,286192091,109.0
301,7.0,531378.0,6.657872576583729,120000000,89107235,287916633,124.0
302,5.9,109695.0,4.90602052828622,120000000,85364450,142531552,124.0
303,5.5,55528.0,4.2889701893477925,120000000,64956806,166000000,77.0
304,6.2,231191.0,5.50227225875564,120000000,58607007,242981799,117.0
305,6.6,231868.0,5.8671825535433335,120000000,57712751,107212751,119.0
306,6.0,74878.0,4.822842697403763,120000000,43945766,93394462,135.0
307,6.8,318851.0,6.208347574260673,120000000,35818913,163018913,136.0
308,6.3,198975.0,5.52358625244922,117000000,76423035,258751370,109.0
309,6.6,492242.0,6.232740031866229,116000000,213511408,856081053,112.0
310,8.1,916230.0,8.049500038376932,115000000,290149425,560483719,92.0
311,6.7,471722.0,6.3081826351561965,115000000,132556852,416456852,126.0
312,6.1,70501.0,4.878387396605689,115000000,40914068,77628265,134.0
313,4.9,70674.0,3.893654659533455,112000000,42779261,232017848,85.0
314,6.7,58841.0,5.282075538593115,111000000,84410380,288510892,108.0
315,7.7,590051.0,7.396178251643114,110000000,324591735,786362370,119.0
316,7.7,832161.0,7.590960270973488,110000000,274092705,685710761,91.0
317,6.4,354754.0,5.88563930213533,110000000,250863268,579446407,108.0
318,6.1,241643.0,5.431244706750364,110000000,155190832,456258539,114.0
319,5.4,91967.0,4.409049515522073,110000000,142614158,563749323,103.0
320,7.1,409645.0,6.618953241777278,110000000,134529403,382288147,128.0
321,6.2,241598.0,5.522357676947657,110000000,130179072,295075882,119.0
322,6.5,395405.0,6.031544367563196,110000000,125531634,362989076,125.0
323,6.5,197086.0,5.698561323806199,110000000,125304276,339504276,119.0
324,7.2,279014.0,6.510598903694068,110000000,113330342,215300000,165.0
325,6.2,304662.0,5.6281551515588815,110000000,106580051,330780051,102.0
326,7.5,366098.0,6.937260775645692,110000000,102608827,208370892,170.0
327,7.0,412361.0,6.527275221072909,110000000,100014699,302239672,116.0
328,5.8,161728.0,4.986297170319505,110000000,98780042,229155503,119.0
329,7.0,334515.0,6.419522857358079,110000000,85463309,263880341,127.0
330,5.6,137048.0,4.741585774137847,110000000,80001807,253015298,114.0
331,6.7,261283.0,6.016952953196553,110000000,77222099,177241171,117.0
332,5.3,43160.0,4.029957387752842,110000000,71017784,348547523,105.0
333,6.4,199917.0,5.615578758945232,110000000,65452312,152364370,106.0
334,6.6,243581.0,5.891113334124112,110000000,61737191,127983283,114.0
335,5.4,23970.0,3.874821870351621,110000000,50026353,76482461,76.0
336,3.9,82515.0,3.116575530836716,110000000,48097081,150468000,121.0
337,7.2,292894.0,6.536317183825916,110000000,47398413,218674938,144.0
338,6.3,217982.0,5.565874996575188,110000000,40563557,167910690,107.0
339,5.8,91203.0,4.741851038880277,110000000,24004159,72004159,120.0
340,7.5,43443.0,5.761097736157441,110000000,15351455,61850440,189.0
341,8.5,6.0,0.9887165803466514,110000000,15351455,61850440,151.0
342,6.7,101430.0,5.550503325768126,109000000,58183966,87683966,157.0
343,8.0,863203.0,7.913405049873542,108000000,228433663,653609107,144.0
344,7.1,159994.0,6.127832273020993,106000000,40098064,119266661,124.0
345,7.1,546501.0,6.769527692580155,105000000,144801023,348629585,115.0
346,6.0,138692.0,5.094950861871831,105000000,140015224,298815224,84.0
347,7.1,149327.0,6.0917889912666165,105000000,104400899,270997378,97.0
348,5.6,68711.0,4.457117755555399,105000000,64063008,402156682,94.0
349,7.3,300083.0,6.641954060497377,105000000,54768952,121100000,129.0
350,4.5,5055.0,2.691733136813837,105000000,6712451,10364769,104.0
351,6.7,333873.0,6.137803657201796,104000000,100234838,408803696,141.0
352,6.5,282276.0,5.870366045904623,103300000,101643008,232643008,118.0
353,8.5,1510184.0,8.766034930786695,103000000,187683805,456435588,155.0
354,4.2,45727.0,3.184043728247498,103000000,100478608,133214549,109.0
355,7.0,306807.0,6.3749922762165205,102500000,97104620,212282709,140.0
356,8.0,663249.0,7.7583090954098175,102000000,167365000,594420216,144.0
357,7.6,557758.0,7.266939672719504,102000000,132024714,358824714,145.0
358,6.7,169440.0,5.803452365184404,102000000,127195589,465195589,114.0
359,7.4,364947.0,6.841291799669352,102000000,27108272,130673154,172.0
360,7.4,643366.0,7.149977303234712,100000000,262233381,874954530,161.0
361,8.6,1106289.0,8.673792315258614,100000000,203464105,515376182,137.0
362,5.4,256024.0,4.815827350469188,100000000,184031112,336529144,121.0
363,5.7,221914.0,5.030733933730311,100000000,180011740,362211740,119.0
364,6.9,338301.0,6.331645573336303,100000000,173005002,331323410,131.0
365,8.4,1566971.0,8.68416752621168,100000000,162805434,449841566,165.0
366,8.2,600353.0,7.895452581049876,100000000,159227644,389140440,119.0
367,5.5,114605.0,4.582190657764528,100000000,148438600,310650574,98.0
368,7.3,263866.0,6.572873721534483,100000000,146282411,365300000,141.0
369,7.8,430937.0,7.313602661834279,100000000,130164645,267985456,157.0
370,6.9,237924.0,6.152954125531953,100000000,124870275,236827677,90.0
371,6.6,273327.0,5.947063345753465,100000000,119219978,170936470,107.0
372,8.2,1426046.0,8.417407046649704,100000000,116949183,389816136,180.0
373,6.6,106624.0,5.489942908617199,100000000,107518682,262794441,102.0
374,6.2,113665.0,5.178399842660105,100000000,101295562,234400000,115.0
375,7.0,160858.0,6.042441791731602,100000000,100138851,325500000,91.0
376,2.0,52.0,0.4495974051314765,100000000,100138851,325500000,65.0
377,7.4,208273.0,6.53590526936492,100000000,89630573,169630573,78.0
378,6.6,310305.0,6.008679024953485,100000000,85028192,311979256,103.0
379,6.7,106060.0,5.572506815365471,100000000,77233467,99123656,101.0
380,5.1,127529.0,4.279447403253427,100000000,75030163,249488115,104.0
381,6.0,158271.0,5.153245782837889,100000000,72688614,243388614,98.0
382,5.5,105.0,1.751456844710144,100000000,72688614,243388614,112.0
383,6.0,246296.0,5.348466404685476,100000000,67631157,278731369,103.0
384,5.8,112192.0,4.830238172453568,100000000,66889043,212026975,122.0
385,6.8,50956.0,5.290897197402264,100000000,66757013,165124093,102.0
386,5.3,67312.0,4.203259795498607,100000000,59475623,96150482,93.0
387,8.0,555693.0,7.654165309846462,100000000,57377916,171377916,143.0
388,6.7,87646.0,5.478501143447279,100000000,56846802,126815030,138.0
389,6.9,84509.0,5.627470223991518,100000000,55675313,139716717,97.0
390,5.3,72509.0,4.23226107377657,100000000,49438370,69548641,102.0
391,6.8,74609.0,5.481664966452332,100000000,48417850,95255485,113.0
392,5.8,12155.0,3.881830720578876,100000000,45216793,115103325,85.0
393,3.4,121037.0,2.7959519842841827,100000000,40202379,82078046,104.0
394,6.1,185268.0,5.31201524395227,100000000,39322544,209461378,126.0
395,7.2,85354.0,5.883145069412138,100000000,38530322,74826329,156.0
396,7.2,121893.0,6.071910909010652,100000000,38120554,91800000,95.0
397,6.8,138680.0,5.791811537025977,100000000,35497337,97523020,115.0
398,5.3,110397.0,4.396184405444505,100000000,33700160,220796009,109.0
399,5.3,63837.0,4.182590379698003,100000000,28782481,126704591,114.0
400,2.8,52459.0,2.107046924255988,100000000,27166770,75568355,110.0
401,6.9,141482.0,5.889078975259095,100000000,25020758,89693309,122.0
402,6.2,231518.0,5.502917010326085,100000000,23022309,103039258,119.0
403,2.2,57029.0,1.6408081012349172,100000000,17018422,59918422,94.0
404,6.1,128790.0,5.148819530626828,100000000,15951040,85481904,128.0
405,5.7,50230.0,4.40767340963853,100000000,13287908,27072169,109.0
406,7.4,159816.0,6.391718930782088,100000000,10853945,30080003,152.0
407,3.8,26226.0,2.7128143042686785,100000000,4411102,7094995,95.0
408,7.0,47063.0,5.409457276163483,99000000,130178411,250091610,88.0
409,5.3,75400.0,4.247506708719849,99000000,30824628,85210012,116.0
410,6.4,329937.0,5.8514896905712375,98000000,202007640,435040395,130.0
411,7.5,447459.0,7.048000782617823,97000000,77730500,183124621,167.0
412,6.4,285368.0,5.783154481349109,97000000,74262031,238521247,122.0
413,6.9,180002.0,6.011323166922871,95000000,201151353,542351353,105.0
414,8.6,14.0,1.5380236621350312,95000000,201151353,542351353,113.0
415,6.5,212648.0,5.734906482077699,95000000,161321843,879765137,88.0
416,7.7,401118.0,7.177524789726086,95000000,108638745,159691085,144.0
417,4.5,80959.0,3.610027054205122,95000000,95347692,294680778,146.0
418,5.8,191658.0,5.058755427661371,95000000,88768303,223050874,118.0
419,6.1,132955.0,5.163103994559406,95000000,86907746,104907746,85.0
420,6.8,199902.0,5.9747541959288855,95000000,81562942,165720921,98.0
421,7.6,479033.0,7.181858664091476,95000000,63570862,263892820,126.0
422,6.9,99141.0,5.708537237173972,95000000,50802661,65700000,89.0
423,6.6,171948.0,5.722001043370407,95000000,44114232,94894448,135.0
424,5.7,44920.0,4.360816581431401,95000000,26410477,91669648,123.0
425,5.5,78297.0,4.428021266417082,95000000,17725785,108874967,102.0
426,8.2,1050849.0,8.233210407263126,94000000,380529370,936094852,100.0
427,9.0,1857170.0,9.426391439122357,94000000,377845905,1120210896,201.0
428,8.8,1677003.0,9.147916042721697,94000000,342548984,919148764,179.0
429,5.7,211753.0,5.011077928228688,94000000,131144183,273330185,100.0
430,8.8,1886597.0,9.224165180401464,93000000,315544750,891216824,178.0
431,5.9,326292.0,5.379220569619227,93000000,181166115,365900000,92.0
432,7.6,533695.0,7.24227987302254,93000000,176760185,470986200,105.0
433,6.5,97773.0,5.363320354257764,92500000,71195053,162839667,96.0
434,8.0,745511.0,7.82712794766524,92000000,261441092,631441092,115.0
435,5.2,209466.0,4.555791176716975,92000000,67349198,304249198,98.0
436,6.0,21399.0,4.269918808299514,92000000,22406362,23911362,137.0
437,5.7,28880.0,4.175563112956061,92000000,10017322,18517322,124.0
438,7.3,321780.0,6.679448338295593,91000000,58236838,187861183,114.0
439,6.9,387631.0,6.400748260409346,90000000,404508916,961632807,119.0
440,7.3,575193.0,6.991415149468901,90000000,250690539,587790539,98.0
441,7.9,586848.0,7.588547120898159,90000000,245852179,511358276,92.0
442,6.6,224467.0,5.851430053706965,90000000,226164286,347425832,90.0
443,7.6,640210.0,7.344033141486012,90000000,209028679,498438212,128.0
444,6.9,249359.0,6.176785252501703,90000000,196573705,886686817,94.0
445,6.5,69621.0,5.200919187754329,90000000,190872904,402407997,122.0
446,6.6,128800.0,5.58169726705866,90000000,155464351,288693989,130.0
447,6.9,232024.0,6.140206333880113,90000000,143619809,487519809,96.0
448,8.5,1333658.0,8.688295437556292,90000000,132384315,289660619,151.0
449,5.6,189355.0,4.874788856481115,90000000,125305545,259736090,98.0
450,7.6,292941.0,6.90685946437516,90000000,120620254,303500000,87.0
451,7.0,422037.0,6.539220628166721,90000000,110515313,191145256,107.0
452,7.8,468463.0,7.361519376914424,90000000,102515793,239373970,158.0
453,7.5,278382.0,6.78611538734724,90000000,100920329,165900000,150.0
454,6.8,214911.0,6.010975058084203,90000000,93432655,162122642,132.0
455,4.9,20484.0,3.4471770615338486,90000000,85886987,249517956,92.0
456,6.9,123163.0,5.818683767684374,90000000,84052762,186049020,95.0
457,7.1,247826.0,6.356422232714215,90000000,83107829,203932174,121.0
458,5.6,147415.0,4.771630522033701,90000000,78765986,244041804,105.0
459,5.1,50635.0,3.932844401866747,90000000,75817994,155750628,99.0
460,5.8,133178.0,4.903412606459888,90000000,73209340,191200000,112.0
461,6.4,108526.0,5.327911898054008,90000000,72708161,162753837,128.0
462,5.7,120102.0,4.773257390179932,90000000,68559554,200859554,106.0
463,6.4,295813.0,5.800081661495277,90000000,65075540,328325007,129.0
464,7.0,159301.0,6.037432397599646,90000000,62362560,143049560,126.0
465,6.2,69781.0,4.955839491446427,90000000,61363304,169400000,116.0
466,5.6,74305.0,4.489366167440817,90000000,60874615,106000000,114.0
467,6.3,217013.0,5.563809894034954,90000000,58250803,273477501,119.0
468,6.9,119354.0,5.802735466383045,90000000,58220776,87420776,132.0
469,6.3,170195.0,5.45116802004333,90000000,51877963,203653524,126.0
470,5.5,78079.0,4.426893003782498,90000000,47546796,120100000,104.0
471,6.3,154365.0,5.40591661756872,90000000,45630104,130298184,127.0
472,6.2,67368.0,4.939786276346007,90000000,42885593,140900000,111.0
473,6.7,64518.0,5.327479168021242,90000000,35168966,65716126,138.0
474,5.1,100151.0,4.1887668177288,90000000,21295021,63356133,113.0
475,5.7,109006.0,4.732603529413204,90000000,20377913,139877913,110.0
476,8.8,61.0,2.529801036488452,90000000,8224288,10551417,115.0
477,5.9,1206.0,2.9480894310520616,90000000,8224288,10551417,114.0
478,6.4,199600.0,5.61483151069881,88000000,241688385,495700000,113.0
479,8.0,190032.0,7.022582839440722,88000000,61649911,105021488,144.0
480,5.3,135767.0,4.476847968601361,88000000,51024708,159487563,107.0
481,5.7,333108.0,5.201075587798401,87500000,154696080,333132750,106.0
482,6.8,278702.0,6.14101536592664,87000000,165092266,350100280,131.0
483,7.3,74250.0,5.891831245657045,86000000,120277854,148715342,140.0
484,7.3,281277.0,6.607193518609165,85900000,103368602,238875556,127.0
485,7.8,598767.0,7.502359790256152,85000000,233632142,427230516,143.0
486,6.4,189421.0,5.590184058945638,85000000,198000317,385000315,108.0
487,7.7,581656.0,7.388060034308527,85000000,183417150,450728529,116.0
488,7.7,467931.0,7.264807078256479,85000000,176087450,311001124,108.0
489,6.5,199707.0,5.704879380711962,85000000,172956409,315268353,124.0
490,7.4,71413.0,5.953136312333084,85000000,162790990,404655292,110.0
491,6.5,291141.0,5.88515430249012,85000000,155064265,359347833,107.0
492,7.4,173286.0,6.435776426630726,85000000,151040048,280902658,159.0
493,6.6,465426.0,6.205538250677676,85000000,150947895,276014965,139.0
494,7.0,260435.0,6.290597296528807,85000000,148313048,378119469,91.0
495,7.0,344655.0,6.434902654732012,85000000,140371656,363563907,132.0
496,7.1,207982.0,6.264861336293002,85000000,127706877,340384141,107.0
497,6.7,225687.0,5.944757485722104,85000000,126181630,207884401,115.0
498,6.9,351563.0,6.351166884398763,85000000,117144465,311744465,122.0
499,7.3,247652.0,6.538812637561553,85000000,111549836,250649836,132.0
500,6.1,98829.0,5.02997869881597,85000000,85105259,191932158,86.0
501,6.2,146364.0,5.293737275676471,85000000,78046570,150422946,104.0
